date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:00:44	88329/88329	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Dec%202024%2019:00:43%20GMT	https://tutorial.iptvmn.ca/dreamlink-t1-.-t1+-t6/2FzRCe13NHhHzjre3cBVmq%2Ficon%2FeC9WqlMudgBLANlaVtS0%2Flogo-png-Copy%20(1)%20(1).png?alt=media	D:/projects/IPTV/tutorial%20iptv/tutorial/tutorial.iptvmn.ca/dreamlink-t1-.-t1+-t6/2FzRCe13NHhHzjre3cBVmq/icon/eC9WqlMudgBLANlaVtS0/logo-png-Copy%20(1)%20(1)68cf.html	(from https://tutorial.iptvmn.ca/dreamlink-t1-.-t1%2b-t6/setup-iptv-on-dreamlink-t1.html)
20:00:45	92094/92094	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Dec%202024%2019:00:44%20GMT	https://tutorial.iptvmn.ca/samsung-lg-tv	D:/projects/IPTV/tutorial%20iptv/tutorial/tutorial.iptvmn.ca/samsung-lg-tv.html	(from https://tutorial.iptvmn.ca/samsung-lg-tv/how-to-install-iptv-smarters-pro-on-smart-tv-samsung-lg.html)
20:00:46	89764/89764	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Dec%202024%2019:00:45%20GMT	https://tutorial.iptvmn.ca/samsung-lg-tv/rocket-loader.min.js	D:/projects/IPTV/tutorial%20iptv/tutorial/tutorial.iptvmn.ca/samsung-lg-tv/rocket-loader.min.html	(from https://tutorial.iptvmn.ca/samsung-lg-tv/how-to-install-iptv-smarters-pro-on-smart-tv-samsung-lg.html)
20:00:47	91197/91197	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Dec%202024%2019:00:46%20GMT	https://tutorial.iptvmn.ca/windows	D:/projects/IPTV/tutorial%20iptv/tutorial/tutorial.iptvmn.ca/windows.html	(from https://tutorial.iptvmn.ca/windows/how-to-install-iptv-smarters-pro-on-windows.html)
20:00:48	89734/89734	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Dec%202024%2019:00:47%20GMT	https://tutorial.iptvmn.ca/windows/rocket-loader.min.js	D:/projects/IPTV/tutorial%20iptv/tutorial/tutorial.iptvmn.ca/windows/rocket-loader.min.html	(from https://tutorial.iptvmn.ca/windows/how-to-install-iptv-smarters-pro-on-windows.html)
20:00:49	91957/91957	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Dec%202024%2019:00:48%20GMT	https://tutorial.iptvmn.ca/android-with-xciptv	D:/projects/IPTV/tutorial%20iptv/tutorial/tutorial.iptvmn.ca/android-with-xciptv.html	(from https://tutorial.iptvmn.ca/android-with-xciptv/how-to-setup-iptv-on-android-with-xciptv-player-app.html)
20:00:50	89794/89794	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Dec%202024%2019:00:49%20GMT	https://tutorial.iptvmn.ca/android-with-xciptv/rocket-loader.min.js	D:/projects/IPTV/tutorial%20iptv/tutorial/tutorial.iptvmn.ca/android-with-xciptv/rocket-loader.min.html	(from https://tutorial.iptvmn.ca/android-with-xciptv/how-to-setup-iptv-on-android-with-xciptv-player-app.html)
20:00:51	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:00:50%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fiptvjoin.com%2Fwp-content%2Fuploads%2F2023%2F03%2Fimage_2023-03-31_140909057.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/image.4a1576.delayed	(from https://tutorial.iptvmn.ca/android-with-xciptv/how-to-setup-iptv-on-android-with-xciptv-player-app.html)
20:00:51	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:00:51%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fiptvjoin.com%2Fwp-content%2Fuploads%2F2023%2F03%2Fimage_2023-03-31_141056341.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/image6de5	(from https://tutorial.iptvmn.ca/android-with-xciptv/how-to-setup-iptv-on-android-with-xciptv-player-app.html)
20:00:52	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:00:51%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fiptvjoin.com%2Fwp-content%2Fuploads%2F2023%2F03%2Fimage_2023-03-31_141332484.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/image9d2d	(from https://tutorial.iptvmn.ca/android-with-xciptv/how-to-setup-iptv-on-android-with-xciptv-player-app.html)
20:00:52	91220/91220	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Dec%202024%2019:00:52%20GMT	https://tutorial.iptvmn.ca/apple-ios	D:/projects/IPTV/tutorial%20iptv/tutorial/tutorial.iptvmn.ca/apple-ios.html	(from https://tutorial.iptvmn.ca/apple-ios/setup-iptv-on-apple-ios-with-smarters-player-lite.html)
20:00:53	89744/89744	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Dec%202024%2019:00:53%20GMT	https://tutorial.iptvmn.ca/apple-ios/rocket-loader.min.js	D:/projects/IPTV/tutorial%20iptv/tutorial/tutorial.iptvmn.ca/apple-ios/rocket-loader.min.html	(from https://tutorial.iptvmn.ca/apple-ios/setup-iptv-on-apple-ios-with-smarters-player-lite.html)
20:00:54	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:00:53%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fiptvjoin.com%2Fwp-content%2Fuploads%2F2023%2F03%2FK10.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/image279b	(from https://tutorial.iptvmn.ca/apple-ios/setup-iptv-on-apple-ios-with-smarters-player-lite.html)
20:00:54	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:00:54%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fiptvjoin.com%2Fwp-content%2Fuploads%2F2023%2F03%2FCapture-1024x468.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/image3b80	(from https://tutorial.iptvmn.ca/apple-ios/setup-iptv-on-apple-ios-with-smarters-player-lite.html)
20:00:57	91197/91197	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Dec%202024%2019:00:56%20GMT	https://tutorial.iptvmn.ca/nvidia-shield	D:/projects/IPTV/tutorial%20iptv/tutorial/tutorial.iptvmn.ca/nvidia-shield.html	(from https://tutorial.iptvmn.ca/nvidia-shield/how-to-download-iptv-on-nvidia-shield.html)
20:00:58	89764/89764	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Dec%202024%2019:00:57%20GMT	https://tutorial.iptvmn.ca/nvidia-shield/rocket-loader.min.js	D:/projects/IPTV/tutorial%20iptv/tutorial/tutorial.iptvmn.ca/nvidia-shield/rocket-loader.min.html	(from https://tutorial.iptvmn.ca/nvidia-shield/how-to-download-iptv-on-nvidia-shield.html)
20:00:58	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:00:58%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fwww.techsolveguide.com%2Fwp-content%2Fuploads%2F2023%2F03%2FIPTV-on-Nvidia-Shield.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/image93c6	(from https://tutorial.iptvmn.ca/nvidia-shield/how-to-download-iptv-on-nvidia-shield.html)
20:00:59	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:00:58%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fwww.techsolveguide.com%2Fwp-content%2Fuploads%2F2023%2F03%2FIPTV-150x150.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/imagec8e8	(from https://tutorial.iptvmn.ca/nvidia-shield/how-to-download-iptv-on-nvidia-shield.html)
20:00:59	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:00:59%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fwww.techsolveguide.com%2Fwp-content%2Fuploads%2F2023%2F03%2Funknown-sources-150x150.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/image824f	(from https://tutorial.iptvmn.ca/nvidia-shield/how-to-download-iptv-on-nvidia-shield.html)
20:00:59	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:00:59%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fwww.techsolveguide.com%2Fwp-content%2Fuploads%2F2023%2F03%2FIPTV-on-Nvidia-Shield1.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/imagee4c2	(from https://tutorial.iptvmn.ca/nvidia-shield/how-to-download-iptv-on-nvidia-shield.html)
20:01:00	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:01:00%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fwww.techsolveguide.com%2Fwp-content%2Fuploads%2F2023%2F01%2FDownloader.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/image8552	(from https://tutorial.iptvmn.ca/nvidia-shield/how-to-download-iptv-on-nvidia-shield.html)
20:01:00	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:01:00%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fwww.techsolveguide.com%2Fwp-content%2Fuploads%2F2023%2F03%2FIPTV-on-Nvidia-Shield2.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/imageaccf	(from https://tutorial.iptvmn.ca/nvidia-shield/how-to-download-iptv-on-nvidia-shield.html)
20:01:01	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:01:01%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fwww.techsolveguide.com%2Fwp-content%2Fuploads%2F2023%2F03%2FIPTV-on-Nvidia-Shield3.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/image53a9	(from https://tutorial.iptvmn.ca/nvidia-shield/how-to-download-iptv-on-nvidia-shield.html)
20:01:01	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:01:01%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fwww.techsolveguide.com%2Fwp-content%2Fuploads%2F2023%2F03%2FIPTV-on-Nvidia-Shield4.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/imageaff5	(from https://tutorial.iptvmn.ca/nvidia-shield/how-to-download-iptv-on-nvidia-shield.html)
20:01:05	91069/91069	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Dec%202024%2019:01:05%20GMT	https://tutorial.iptvmn.ca/google-tv	D:/projects/IPTV/tutorial%20iptv/tutorial/tutorial.iptvmn.ca/google-tv.html	(from https://tutorial.iptvmn.ca/google-tv/how-to-install-iptv-google-tv.html)
20:01:08	89744/89744	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Dec%202024%2019:01:07%20GMT	https://tutorial.iptvmn.ca/google-tv/rocket-loader.min.js	D:/projects/IPTV/tutorial%20iptv/tutorial/tutorial.iptvmn.ca/google-tv/rocket-loader.min.html	(from https://tutorial.iptvmn.ca/google-tv/how-to-install-iptv-google-tv.html)
20:01:08	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:01:07%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fwww.techsolveguide.com%2Fwp-content%2Fuploads%2F2023%2F02%2FIPTV-on-Google-TV3.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/image9b34	(from https://tutorial.iptvmn.ca/google-tv/how-to-install-iptv-google-tv.html)
20:01:08	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:01:08%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fwww.techsolveguide.com%2Fwp-content%2Fuploads%2F2023%2F02%2FUnknown-apps.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/image7957	(from https://tutorial.iptvmn.ca/google-tv/how-to-install-iptv-google-tv.html)
20:01:08	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:01:08%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fwww.techsolveguide.com%2Fwp-content%2Fuploads%2F2023%2F01%2FDownloader2.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/imagea6d0	(from https://tutorial.iptvmn.ca/google-tv/how-to-install-iptv-google-tv.html)
20:01:09	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2030%20Dec%202024%2019:01:09%20GMT	https://docs.moviespacetv.com/~gitbook/image?url=https%3A%2F%2Fwww.techsolveguide.com%2Fwp-content%2Fuploads%2F2023%2F02%2FIPTV-on-Google-TV2.png	D:/projects/IPTV/tutorial%20iptv/tutorial/docs.moviespacetv.com/_gitbook/image958b	(from https://tutorial.iptvmn.ca/google-tv/how-to-install-iptv-google-tv.html)
20:01:13	111/111	---MCZ	200	added ('OK')	text/plain	date:Mon,%2030%20Dec%202024%2019:01:13%20GMT	https://docs.moviespacetv.com/robots.txt		(from https://tutorial.iptvmn.ca/mag-box/seteup-iptv-on-mag-box.html)
